subscription_id,user_id,plan_tier,mrr,start_date,end_date,status,cancellation_reason,payment_method
4230567,2087341,free,0.00,2024-03-12,NULL,active,NULL,NULL
4241765,6853294,plus,9.99,2024-07-26,NULL,active,NULL,ach_transfer
4242642,1624913,premium,24.99,2023-12-23,NULL,active,NULL,debit_card
4243011,4777341,free,0.00,2024-12-16,2025-09-22,canceled,technical_issues,NULL
4246409,3061774,premium,24.99,2023-09-25,NULL,active,NULL,debit_card
4251497,1144356,premium,24.99,2024-07-09,2024-09-12,canceled,technical_issues,credit_card
4256350,4433372,plus,9.99,2023-11-26,NULL,past_due,NULL,credit_card
4261216,6149534,free,0.00,2024-07-19,NULL,active,NULL,NULL
4263493,3761642,free,0.00,2023-06-14,NULL,active,NULL,NULL
4270339,3542637,plus,5.00,2024-05-23,NULL,active,NULL,credit_card
4276846,4761509,plus,5.00,2024-05-05,NULL,past_due,NULL,credit_card
4278351,7734714,free,0.00,2024-02-19,NULL,active,NULL,NULL
4282902,4825091,plus,9.99,2023-05-09,NULL,active,NULL,credit_card
4286155,8285387,plus,7.99,2024-11-14,NULL,active,NULL,ach_transfer
4288367,1078947,free,0.00,2025-01-11,NULL,active,NULL,NULL
4289021,8691332,premium,19.99,2024-10-16,NULL,active,NULL,debit_card
4295194,2170933,premium,12.50,2024-07-14,NULL,active,NULL,debit_card
4295559,2471926,plus,9.99,2024-02-05,NULL,active,NULL,credit_card
4302317,3694245,plus,9.99,2024-06-19,NULL,active,NULL,credit_card
4307940,2539219,plus,5.00,2024-08-02,NULL,active,NULL,credit_card
4311696,8595853,plus,9.99,2023-12-15,NULL,active,NULL,credit_card
4321726,4594128,free,0.00,2024-08-17,2024-10-06,canceled,missing_features,NULL
4327210,4256415,plus,5.00,2024-12-22,2025-05-07,canceled,no_longer_needed,debit_card
4335320,1011009,premium,19.99,2024-02-02,NULL,active,NULL,ach_transfer
4338886,1231414,free,0.00,2024-01-26,NULL,active,NULL,NULL
4352262,1871522,plus,5.00,2024-05-08,NULL,active,NULL,credit_card
4352377,7083059,premium,19.99,2024-02-09,NULL,active,NULL,credit_card
4364357,7505134,free,0.00,2023-09-30,2024-05-06,canceled,switched_competitor,NULL
4372317,3995035,free,0.00,2024-05-06,2025-05-10,canceled,no_longer_needed,NULL
4383921,4344250,plus,9.99,2024-07-21,NULL,active,NULL,credit_card
4391523,8169158,free,0.00,2024-07-02,NULL,active,NULL,NULL
4395078,8062215,free,0.00,2024-06-24,NULL,past_due,NULL,NULL
4397043,5898107,free,0.00,2023-10-06,NULL,active,NULL,NULL
4399096,2031519,plus,9.99,2025-01-07,2025-05-11,canceled,too_expensive,ach_transfer
4411488,3933865,plus,5.00,2023-11-01,NULL,active,NULL,paypal
4414127,1551238,premium,24.99,2024-02-25,2024-06-30,canceled,too_expensive,ach_transfer
4415334,5830165,plus,5.00,2024-11-23,NULL,active,NULL,debit_card
4419572,3506068,free,0.00,2023-11-14,NULL,active,NULL,NULL
4429531,2059622,plus,9.99,2023-12-16,NULL,active,NULL,ach_transfer
4434784,3913293,free,0.00,2025-01-06,NULL,active,NULL,NULL
4441230,1755111,plus,5.00,2025-01-13,NULL,active,NULL,debit_card
4455336,8239914,plus,5.00,2023-12-26,NULL,active,NULL,credit_card
4459301,4338442,plus,9.99,2023-11-16,NULL,active,NULL,ach_transfer
4465341,7908531,free,0.00,2024-09-15,NULL,active,NULL,NULL
4469604,6305431,free,0.00,2023-12-10,NULL,active,NULL,NULL
4470074,5985248,premium,24.99,2023-04-21,NULL,active,NULL,ach_transfer
4471231,4757974,free,0.00,2024-02-26,NULL,active,NULL,NULL
4473612,2076941,plus,7.99,2023-10-14,NULL,active,NULL,credit_card
4475830,3455918,plus,9.99,2024-05-29,NULL,active,NULL,credit_card
4477413,6462610,free,0.00,2024-03-20,NULL,active,NULL,NULL
4484611,2613560,plus,5.00,2023-09-24,2024-08-29,canceled,missing_features,debit_card
4486050,3521279,free,0.00,2024-07-18,2025-05-04,canceled,switched_competitor,NULL
4487936,1847405,plus,9.99,2023-11-25,2024-03-31,canceled,no_longer_needed,credit_card
4497141,2420654,plus,9.99,2024-02-05,2024-06-08,canceled,technical_issues,credit_card
4499772,5214279,premium,19.99,2024-09-15,NULL,past_due,NULL,credit_card
4500563,3622280,plus,5.00,2023-11-16,NULL,active,NULL,ach_transfer
4511741,7733214,premium,12.50,2023-05-15,NULL,active,NULL,credit_card
4519754,9074037,premium,19.99,2023-12-26,NULL,active,NULL,debit_card
4526681,2500134,premium,24.99,2024-11-29,2025-09-13,canceled,technical_issues,debit_card
4527939,4945123,plus,9.99,2024-07-29,NULL,active,NULL,credit_card
4529533,6051646,plus,9.99,2023-08-12,NULL,past_due,NULL,ach_transfer
4531410,2116271,plus,9.99,2024-12-25,NULL,active,NULL,debit_card
4531552,5101036,free,0.00,2024-02-25,NULL,active,NULL,NULL
4531601,7428099,premium,24.99,2024-11-18,NULL,active,NULL,paypal
4542896,5052579,plus,9.99,2024-06-06,NULL,active,NULL,credit_card
4543588,7095929,free,0.00,2024-01-29,NULL,active,NULL,NULL
4544099,7169912,plus,9.99,2024-12-22,NULL,active,NULL,credit_card
4544935,2136078,free,0.00,2023-05-28,NULL,active,NULL,NULL
4566259,1265033,free,0.00,2024-01-19,NULL,active,NULL,NULL
4573206,4620597,plus,9.99,2024-01-27,NULL,active,NULL,ach_transfer
4575430,4099072,premium,12.50,2024-03-25,NULL,active,NULL,credit_card
4576760,7266376,plus,9.99,2023-07-08,2024-06-14,canceled,too_expensive,credit_card
4584513,1295599,plus,9.99,2023-08-17,2024-01-15,canceled,too_expensive,debit_card
4588948,7297042,free,0.00,2024-12-03,NULL,active,NULL,NULL
4594298,4827271,plus,9.99,2023-12-30,NULL,active,NULL,credit_card
4595812,5113640,premium,24.99,2024-06-06,2025-03-28,canceled,poor_support,credit_card
4606516,6595108,premium,12.50,2024-07-14,NULL,active,NULL,paypal
4615992,8778748,premium,12.50,2024-11-07,NULL,active,NULL,credit_card
4623114,2339083,plus,5.00,2023-09-21,NULL,active,NULL,debit_card
4626681,6688238,plus,9.99,2024-09-18,NULL,active,NULL,credit_card
4629107,9840597,premium,24.99,2024-11-26,NULL,active,NULL,debit_card
4634099,4939625,free,0.00,2024-04-09,NULL,active,NULL,NULL
4636727,6914988,free,0.00,2024-04-24,NULL,active,NULL,NULL
4646199,2839433,premium,24.99,2024-07-24,NULL,active,NULL,ach_transfer
4649434,6954075,free,0.00,2023-08-12,NULL,active,NULL,NULL
4650436,9689972,free,0.00,2024-11-16,NULL,active,NULL,NULL
4655442,2003510,premium,24.99,2024-01-22,NULL,active,NULL,ach_transfer
4669860,2135964,free,0.00,2024-08-26,NULL,active,NULL,NULL
4671390,2718303,plus,9.99,2024-09-22,NULL,active,NULL,credit_card
4671448,7503216,free,0.00,2024-11-16,NULL,active,NULL,NULL
4678343,3648790,premium,24.99,2024-04-21,NULL,active,NULL,ach_transfer
4679794,9340791,plus,9.99,2024-03-13,NULL,active,NULL,credit_card
4680267,1549239,plus,5.00,2024-12-29,2025-07-24,canceled,no_longer_needed,paypal
4681458,1929090,plus,9.99,2024-09-18,2025-03-11,canceled,too_expensive,debit_card
4686808,6569451,plus,9.99,2024-12-28,NULL,past_due,NULL,debit_card
4687204,7296495,premium,24.99,2025-01-04,NULL,active,NULL,debit_card
4689289,2906039,plus,5.00,2023-06-26,NULL,active,NULL,credit_card
4713951,4906377,premium,12.50,2023-08-21,NULL,active,NULL,ach_transfer
4713989,9658754,plus,9.99,2024-06-21,NULL,active,NULL,credit_card
4718018,3431129,plus,9.99,2024-10-23,NULL,active,NULL,credit_card
4727772,9944718,premium,24.99,2024-04-11,NULL,active,NULL,ach_transfer
4729469,3942609,free,0.00,2024-05-25,2024-09-04,canceled,poor_support,NULL
4735194,1117369,premium,24.99,2023-08-12,NULL,active,NULL,ach_transfer
4741906,9810351,free,0.00,2024-10-30,NULL,active,NULL,NULL
4759984,4790328,plus,9.99,2024-03-13,NULL,active,NULL,credit_card
4767034,6345708,premium,24.99,2024-10-24,NULL,active,NULL,credit_card
4767915,8817209,free,0.00,2024-09-01,2025-01-30,canceled,missing_features,NULL
4773986,9209517,premium,12.50,2025-01-01,NULL,active,NULL,paypal
4781782,9268541,premium,24.99,2024-03-11,NULL,active,NULL,credit_card
4782592,3153548,premium,12.50,2024-07-22,NULL,active,NULL,credit_card
4790647,5608474,premium,12.50,2024-04-03,NULL,active,NULL,debit_card
4804539,2718562,premium,24.99,2023-07-24,NULL,active,NULL,credit_card
4806907,7900725,premium,24.99,2024-01-15,NULL,active,NULL,debit_card
4812582,6648393,plus,5.00,2023-10-06,NULL,active,NULL,debit_card
4824834,3076198,plus,9.99,2023-09-07,NULL,active,NULL,ach_transfer
4827591,8297050,premium,12.50,2024-03-09,NULL,active,NULL,debit_card
4829668,5348530,premium,24.99,2023-07-09,NULL,active,NULL,credit_card
4829791,6170080,plus,9.99,2024-07-07,2024-10-23,canceled,technical_issues,ach_transfer
4849410,2420858,free,0.00,2023-07-15,NULL,active,NULL,NULL
4849657,4816446,plus,7.99,2024-03-05,NULL,active,NULL,credit_card
4850842,4212883,plus,9.99,2023-11-11,NULL,active,NULL,credit_card
4868062,9109074,free,0.00,2023-10-28,NULL,active,NULL,NULL
4871658,2678332,free,0.00,2023-08-26,2024-02-12,canceled,technical_issues,NULL
4883205,6500545,plus,5.00,2024-03-11,NULL,active,NULL,ach_transfer
4883938,8281505,plus,9.99,2023-09-20,NULL,active,NULL,paypal
4889144,4235863,plus,7.99,2024-08-10,2024-10-17,canceled,no_longer_needed,credit_card
4896678,9730829,free,0.00,2024-08-24,2024-09-11,canceled,too_expensive,NULL
4901038,8817304,free,0.00,2024-10-23,NULL,active,NULL,NULL
4902158,9457411,free,0.00,2024-09-17,NULL,active,NULL,NULL
4909616,6300101,plus,5.00,2024-10-09,NULL,active,NULL,credit_card
4913595,3578305,plus,5.00,2024-08-12,NULL,active,NULL,credit_card
4913771,1910681,premium,24.99,2024-11-18,2025-12-01,canceled,missing_features,debit_card
4918789,8970564,free,0.00,2024-10-23,2025-08-28,canceled,switched_competitor,NULL
4926379,7093073,free,0.00,2024-10-03,2025-07-20,canceled,missing_features,NULL
4927057,4843139,premium,24.99,2023-07-31,NULL,active,NULL,credit_card
4928205,6630761,premium,19.99,2024-11-25,NULL,active,NULL,credit_card
4929116,4974409,free,0.00,2024-11-01,NULL,active,NULL,NULL
4931076,2416953,free,0.00,2024-10-10,NULL,active,NULL,NULL
4935728,8913697,premium,24.99,2024-09-01,NULL,active,NULL,ach_transfer
4935998,1970278,plus,5.00,2024-01-31,NULL,active,NULL,credit_card
4937089,4904840,premium,12.50,2024-02-06,NULL,past_due,NULL,credit_card
4948373,7607912,plus,9.99,2023-10-01,NULL,active,NULL,debit_card
4958763,6004998,premium,24.99,2024-06-18,NULL,active,NULL,credit_card
4963737,3922097,plus,7.99,2024-12-07,NULL,active,NULL,credit_card
4965872,8249127,free,0.00,2024-07-24,NULL,active,NULL,NULL
4971098,3286319,plus,7.99,2023-10-21,NULL,active,NULL,debit_card
4973811,6147501,free,0.00,2023-08-26,NULL,past_due,NULL,NULL
4978224,3662761,free,0.00,2024-02-04,NULL,active,NULL,NULL
4978841,9734352,plus,7.99,2024-02-02,NULL,active,NULL,credit_card
4979087,7869989,plus,5.00,2024-05-09,NULL,active,NULL,credit_card
4979506,1651824,plus,7.99,2023-12-21,NULL,active,NULL,credit_card
4987013,7342211,free,0.00,2023-09-22,NULL,active,NULL,NULL
4993266,6098227,plus,5.00,2023-07-31,NULL,active,NULL,ach_transfer
5001279,3998778,premium,19.99,2024-02-14,2024-05-17,canceled,too_expensive,paypal
5005669,9147047,premium,19.99,2024-06-29,NULL,active,NULL,credit_card
5006195,5945169,plus,9.99,2024-02-19,2024-05-27,canceled,technical_issues,debit_card
5013117,2681076,plus,9.99,2024-05-31,NULL,active,NULL,credit_card
5025492,9432372,plus,9.99,2024-12-17,NULL,active,NULL,ach_transfer
5028451,4105958,plus,9.99,2024-01-10,NULL,past_due,NULL,debit_card
5030506,1550222,plus,9.99,2024-09-05,NULL,active,NULL,credit_card
5036413,2888806,plus,5.00,2024-11-19,NULL,active,NULL,credit_card
5047938,9103670,plus,9.99,2024-11-03,NULL,active,NULL,credit_card
5065415,5745920,premium,19.99,2024-07-22,NULL,active,NULL,credit_card
5073287,1873172,free,0.00,2023-03-03,NULL,active,NULL,NULL
5082075,6569634,plus,9.99,2023-09-26,NULL,active,NULL,credit_card
5084991,3241105,plus,7.99,2024-08-27,2025-04-03,canceled,poor_support,debit_card
5086153,4898190,plus,5.00,2024-07-15,NULL,active,NULL,credit_card
5101533,3636722,plus,9.99,2024-05-05,NULL,active,NULL,ach_transfer
5121502,8347000,free,0.00,2023-11-06,NULL,active,NULL,NULL
5121720,5991536,premium,12.50,2024-01-09,NULL,active,NULL,paypal
5125401,2379904,premium,24.99,2024-09-17,NULL,active,NULL,credit_card
5134921,1450930,premium,24.99,2023-09-01,NULL,active,NULL,credit_card
5154455,1174001,plus,9.99,2023-10-27,NULL,active,NULL,debit_card
5156671,9106584,free,0.00,2024-11-28,NULL,past_due,NULL,NULL
5160857,4291066,premium,24.99,2024-12-20,NULL,active,NULL,credit_card
5161053,1213968,free,0.00,2024-12-04,2025-09-02,canceled,no_longer_needed,NULL
5161798,1455433,plus,5.00,2024-05-18,NULL,active,NULL,credit_card
5164893,5862894,premium,12.50,2023-05-22,NULL,active,NULL,debit_card
5167766,1026505,free,0.00,2024-11-05,NULL,active,NULL,NULL
5170925,5926730,free,0.00,2024-02-19,NULL,active,NULL,NULL
5172239,7389690,free,0.00,2023-10-01,NULL,past_due,NULL,NULL
5173041,8156065,premium,12.50,2024-05-18,NULL,active,NULL,credit_card
5173751,3677747,plus,7.99,2024-05-07,NULL,active,NULL,debit_card
5184994,8019431,free,0.00,2024-02-07,2024-10-24,canceled,no_longer_needed,NULL
5188441,8467866,plus,7.99,2024-02-02,NULL,active,NULL,credit_card
5195917,6981804,plus,7.99,2023-10-29,NULL,active,NULL,debit_card
5199625,4681890,free,0.00,2024-05-05,2024-10-12,canceled,technical_issues,NULL
5203745,8385034,free,0.00,2024-06-26,NULL,past_due,NULL,NULL
5208109,9536239,plus,5.00,2024-01-16,NULL,active,NULL,credit_card
5222467,9503902,free,0.00,2023-10-31,NULL,active,NULL,NULL
5232715,6587757,plus,9.99,2023-09-22,NULL,active,NULL,credit_card
5234294,6056093,premium,19.99,2023-12-29,NULL,active,NULL,credit_card
5234476,5141314,free,0.00,2024-03-05,NULL,active,NULL,NULL
5235248,3514719,free,0.00,2024-02-04,NULL,past_due,NULL,NULL
5245324,7542224,plus,9.99,2024-02-14,2024-12-30,canceled,technical_issues,debit_card
5245538,3090212,free,0.00,2024-03-20,NULL,active,NULL,NULL
5253056,1211463,plus,9.99,2023-12-18,2024-11-03,canceled,switched_competitor,credit_card
5257732,9379482,premium,24.99,2024-01-30,NULL,active,NULL,debit_card
5258264,4080201,free,0.00,2024-07-11,NULL,active,NULL,NULL
5259365,4622138,premium,24.99,2024-04-04,2025-03-02,canceled,no_longer_needed,credit_card
5260626,4478192,premium,24.99,2024-07-15,2024-11-09,canceled,too_expensive,credit_card
5271133,5105513,premium,19.99,2024-05-20,2025-04-09,canceled,switched_competitor,debit_card
5280104,6853584,free,0.00,2024-03-25,2024-10-09,canceled,technical_issues,NULL
5282844,1458819,free,0.00,2023-06-30,NULL,active,NULL,NULL
5288967,3883427,free,0.00,2023-07-21,2024-01-29,canceled,missing_features,NULL
5293852,7565792,plus,9.99,2024-04-17,2025-01-16,canceled,switched_competitor,credit_card
5313501,4243087,plus,9.99,2023-11-11,NULL,active,NULL,ach_transfer
5320519,9139480,free,0.00,2024-08-25,NULL,active,NULL,NULL
5320667,5864912,free,0.00,2023-10-08,NULL,active,NULL,NULL
5332957,1310375,free,0.00,2024-07-25,NULL,active,NULL,NULL
5350396,1491036,plus,9.99,2024-02-05,NULL,active,NULL,debit_card
5356189,8792590,premium,12.50,2024-12-19,NULL,active,NULL,credit_card
5356474,7453877,free,0.00,2024-01-28,NULL,active,NULL,NULL
5358261,3288013,plus,9.99,2024-09-08,NULL,active,NULL,debit_card
5362189,5742297,free,0.00,2024-10-07,NULL,active,NULL,NULL
5362594,7846539,free,0.00,2024-09-21,2025-01-22,canceled,poor_support,NULL
5366578,9647088,free,0.00,2024-04-21,NULL,active,NULL,NULL
5370453,7119922,plus,9.99,2023-06-07,NULL,active,NULL,ach_transfer
5373453,6480283,plus,7.99,2024-01-23,NULL,active,NULL,ach_transfer
5374708,6139743,plus,7.99,2024-12-04,NULL,active,NULL,ach_transfer
5380871,3911898,plus,7.99,2023-12-01,2024-06-18,canceled,no_longer_needed,ach_transfer
5382465,7934198,plus,9.99,2023-09-19,NULL,active,NULL,paypal
5383676,1401067,plus,5.00,2023-03-16,NULL,active,NULL,ach_transfer
5391680,4477983,plus,7.99,2024-11-16,NULL,active,NULL,debit_card
5399615,4867293,premium,19.99,2024-04-16,NULL,active,NULL,ach_transfer
5407219,1973737,free,0.00,2024-06-20,2025-02-06,canceled,technical_issues,NULL
5407555,1291464,plus,9.99,2024-02-27,NULL,active,NULL,credit_card
5413536,2894554,free,0.00,2024-04-17,NULL,active,NULL,NULL
5414628,7466780,plus,9.99,2024-08-26,NULL,active,NULL,credit_card
5415460,4726904,plus,9.99,2024-10-29,2025-08-09,canceled,missing_features,debit_card
5435559,4196699,premium,24.99,2024-11-05,NULL,active,NULL,credit_card
5441756,9047252,plus,9.99,2023-07-08,NULL,active,NULL,ach_transfer
5444641,1164053,free,0.00,2025-01-02,NULL,past_due,NULL,NULL
5450291,3908056,free,0.00,2024-08-14,NULL,past_due,NULL,NULL
5450447,4763024,free,0.00,2024-09-01,NULL,active,NULL,NULL
5460355,6165679,premium,24.99,2024-12-15,NULL,active,NULL,ach_transfer
5470061,4388445,free,0.00,2024-11-12,NULL,active,NULL,NULL
5473606,7722090,free,0.00,2024-09-15,NULL,active,NULL,NULL
5478504,4982588,plus,9.99,2025-01-11,2025-04-24,canceled,poor_support,credit_card
5483303,6140709,plus,7.99,2024-09-02,NULL,past_due,NULL,ach_transfer
5483509,5193616,plus,9.99,2024-06-04,NULL,active,NULL,credit_card
5486882,5803958,premium,12.50,2024-09-01,NULL,active,NULL,credit_card
5510795,2779472,plus,7.99,2024-09-18,NULL,active,NULL,ach_transfer
5511061,8845772,plus,9.99,2023-08-01,NULL,active,NULL,credit_card
5511337,8456688,premium,24.99,2024-08-30,NULL,active,NULL,credit_card
5513683,3906492,plus,9.99,2024-10-03,NULL,active,NULL,credit_card
5520769,2578315,premium,24.99,2023-09-27,NULL,active,NULL,debit_card
5520870,5266988,plus,9.99,2023-08-30,NULL,active,NULL,credit_card
5524310,9778570,plus,7.99,2024-09-27,NULL,active,NULL,credit_card
5529270,7105525,plus,7.99,2024-09-13,2025-08-08,canceled,switched_competitor,credit_card
5537161,7952314,free,0.00,2023-12-07,NULL,active,NULL,NULL
5538401,1484427,free,0.00,2024-06-25,NULL,active,NULL,NULL
5538525,7646705,plus,5.00,2024-12-18,2025-10-26,canceled,switched_competitor,credit_card
5577507,5092097,plus,7.99,2024-12-19,2025-04-30,canceled,technical_issues,debit_card
5587626,3386149,free,0.00,2024-01-20,NULL,active,NULL,NULL
5591713,7416438,premium,24.99,2024-09-14,NULL,active,NULL,ach_transfer
5600156,2734428,premium,24.99,2023-09-08,NULL,active,NULL,credit_card
5608698,2706930,premium,12.50,2023-07-04,NULL,past_due,NULL,credit_card
5609380,9108196,premium,12.50,2024-01-13,2025-01-19,canceled,switched_competitor,credit_card
5632263,7671458,plus,9.99,2024-06-06,NULL,active,NULL,credit_card
5638814,3091013,free,0.00,2023-11-29,NULL,active,NULL,NULL
5641080,2045851,plus,9.99,2024-06-02,NULL,past_due,NULL,credit_card
5643439,3459507,premium,24.99,2023-03-09,NULL,past_due,NULL,debit_card
5643715,9526086,free,0.00,2023-09-08,NULL,active,NULL,NULL
5649679,5066621,free,0.00,2024-09-21,NULL,active,NULL,NULL
5657657,1688725,premium,24.99,2023-09-13,2024-04-07,canceled,no_longer_needed,debit_card
5660273,5466134,free,0.00,2025-01-04,NULL,past_due,NULL,NULL
5663820,4637967,free,0.00,2024-12-22,NULL,active,NULL,NULL
5665241,2235382,free,0.00,2024-08-25,NULL,active,NULL,NULL
5674113,7030613,free,0.00,2024-09-20,NULL,active,NULL,NULL
5675084,3835309,premium,24.99,2023-10-30,NULL,active,NULL,credit_card
5679468,7541600,premium,12.50,2024-10-03,NULL,past_due,NULL,debit_card
5680109,4898606,free,0.00,2023-07-22,2024-04-08,canceled,poor_support,NULL
5684816,6088268,premium,12.50,2024-04-07,NULL,active,NULL,credit_card
5694742,7164014,free,0.00,2024-08-24,NULL,active,NULL,NULL
5704362,7514948,free,0.00,2024-04-04,NULL,active,NULL,NULL
5706695,9125248,premium,19.99,2024-07-20,NULL,active,NULL,paypal
5712652,1880412,free,0.00,2024-09-25,NULL,active,NULL,NULL
5714524,1549656,free,0.00,2023-11-03,NULL,active,NULL,NULL
5715243,3887757,free,0.00,2024-04-24,2024-06-30,canceled,no_longer_needed,NULL
5720056,9740245,plus,9.99,2024-05-03,NULL,active,NULL,ach_transfer
5722333,2428127,premium,24.99,2024-06-01,2024-11-04,canceled,switched_competitor,credit_card
5726880,4467366,plus,5.00,2024-05-09,NULL,active,NULL,credit_card
5730162,9991899,free,0.00,2024-07-22,NULL,active,NULL,NULL
5733588,5327802,free,0.00,2023-11-18,2024-04-12,canceled,too_expensive,NULL
5743829,7523229,plus,5.00,2024-11-18,NULL,active,NULL,credit_card
5744307,7695233,premium,24.99,2023-04-11,2024-03-01,canceled,missing_features,credit_card
5749131,5084591,free,0.00,2024-12-03,NULL,active,NULL,NULL
5752198,2742166,premium,24.99,2024-04-26,2024-10-15,canceled,technical_issues,ach_transfer
5754348,9920206,free,0.00,2024-09-18,NULL,active,NULL,NULL
5759194,8031401,free,0.00,2024-06-02,NULL,active,NULL,NULL
5761460,2169070,premium,12.50,2024-02-02,NULL,active,NULL,debit_card
5766715,9036837,free,0.00,2024-07-22,NULL,active,NULL,NULL
5773296,7143243,free,0.00,2023-12-23,NULL,active,NULL,NULL
5779970,1121937,plus,9.99,2024-09-25,NULL,active,NULL,debit_card
5780487,5947796,plus,5.00,2024-12-18,NULL,past_due,NULL,debit_card
5785428,1504655,premium,24.99,2024-01-25,NULL,active,NULL,ach_transfer
5788006,7606963,plus,7.99,2024-12-25,NULL,active,NULL,debit_card
5791292,4613163,free,0.00,2024-08-17,NULL,active,NULL,NULL
5793659,2193502,plus,9.99,2023-09-09,NULL,active,NULL,credit_card
5794657,4503157,plus,9.99,2023-12-23,NULL,past_due,NULL,credit_card
5796325,2628853,plus,9.99,2023-10-13,NULL,active,NULL,ach_transfer
5811410,8899284,free,0.00,2024-06-25,NULL,active,NULL,NULL
5811478,8638483,free,0.00,2024-09-22,NULL,active,NULL,NULL
5812923,7810183,premium,12.50,2024-05-22,2025-03-30,canceled,technical_issues,debit_card
5814664,3904941,premium,19.99,2024-07-08,2024-10-24,canceled,too_expensive,debit_card
5815488,5294539,plus,9.99,2024-12-18,NULL,active,NULL,debit_card
5823211,1584942,plus,9.99,2024-11-06,NULL,active,NULL,credit_card
5823505,6439433,premium,24.99,2024-11-15,2025-05-02,canceled,missing_features,paypal
5825911,7952057,plus,9.99,2024-07-17,NULL,active,NULL,ach_transfer
5842301,7558947,free,0.00,2023-08-25,NULL,active,NULL,NULL
5847558,1908380,plus,7.99,2024-11-07,NULL,active,NULL,credit_card
5851952,3650503,free,0.00,2023-12-05,NULL,active,NULL,NULL
5858326,5849617,free,0.00,2023-05-02,NULL,active,NULL,NULL
5863380,2194737,plus,9.99,2024-07-22,NULL,active,NULL,debit_card
5869739,1673812,plus,7.99,2024-06-30,NULL,active,NULL,debit_card
5878540,4436252,plus,9.99,2024-04-25,NULL,active,NULL,debit_card
5882244,9737452,premium,12.50,2024-10-26,NULL,active,NULL,debit_card
5891478,8017955,plus,9.99,2023-07-31,NULL,active,NULL,debit_card
5892023,2358097,free,0.00,2024-02-06,NULL,active,NULL,NULL
5894122,7339776,plus,7.99,2024-03-04,NULL,active,NULL,ach_transfer
5902103,3076475,plus,5.00,2024-05-10,NULL,active,NULL,debit_card
5906417,4357963,plus,9.99,2024-05-11,NULL,active,NULL,credit_card
5908734,1019477,plus,9.99,2023-04-21,NULL,active,NULL,credit_card
5914926,9900019,free,0.00,2024-11-16,NULL,active,NULL,NULL
5917032,4657919,free,0.00,2024-09-26,NULL,active,NULL,NULL
5918879,9865465,premium,24.99,2024-07-09,NULL,active,NULL,paypal
5921602,2208957,premium,24.99,2025-01-08,NULL,active,NULL,credit_card
5933729,9415398,plus,9.99,2024-01-30,NULL,active,NULL,debit_card
5947359,7110341,premium,24.99,2025-01-01,2025-08-21,canceled,poor_support,credit_card
5951186,1240346,plus,9.99,2024-08-27,NULL,active,NULL,ach_transfer
5951800,2658332,free,0.00,2024-11-13,NULL,active,NULL,NULL
5952283,2241082,plus,7.99,2024-09-14,NULL,active,NULL,debit_card
5953349,7730419,free,0.00,2023-12-02,NULL,active,NULL,NULL
5955129,6087692,free,0.00,2024-04-28,2024-12-21,canceled,missing_features,NULL
5961114,6445315,premium,19.99,2024-02-18,NULL,active,NULL,credit_card
5965035,5622942,free,0.00,2024-09-20,NULL,active,NULL,NULL
5965496,4353030,premium,12.50,2024-11-24,NULL,active,NULL,credit_card
5973185,8079903,plus,9.99,2023-10-09,2024-06-05,canceled,technical_issues,ach_transfer
5973261,5197571,premium,24.99,2024-05-15,2025-02-27,canceled,poor_support,ach_transfer
5989802,9001482,premium,24.99,2023-12-06,NULL,active,NULL,credit_card
5989940,4809697,free,0.00,2025-01-06,NULL,active,NULL,NULL
5990072,9694353,free,0.00,2024-10-03,NULL,active,NULL,NULL
5993595,5228316,free,0.00,2024-05-10,NULL,active,NULL,NULL
5999791,6834611,plus,9.99,2023-09-29,2024-06-10,canceled,no_longer_needed,debit_card
