user_id,signup_date,acquisition_channel,device_type,country,age,occupation,referral_source,marketing_campaign_id
6124674,2024-05-17,affiliate,web,Canada,30,Freelancer,NULL,231932
6124795,2024-01-26,paid_search,ios,Nigeria,45,Freelancer,NULL,141090
6125614,2024-07-22,affiliate,web,Canada,40,"Sales Rep",NULL,887201
6125702,2023-08-17,organic,ios,"United Kingdom",35,"Sales Rep",NULL,429365
6125819,2024-10-30,social,web,Canada,23,Freelancer,NULL,378167
6127319,2024-12-14,affiliate,android,"United States",22,Retired,NULL,275203
6127736,2024-07-20,organic,ios,"United States",41,Student,NULL,NULL
6128643,2024-10-25,affiliate,web,Brazil,48,Unemployed,NULL,231932
6130076,2024-03-12,paid_search,web,Mexico,37,"Sales Rep",NULL,818315
6130397,2024-12-29,paid_search,web,India,23,Unemployed,NULL,154886
6130418,2024-11-07,social,android,"United States",35,Freelancer,NULL,465838
6131104,2023-07-16,social,android,"United States",24,"Sales Rep",NULL,378167
6132928,2023-07-29,paid_search,ios,Canada,24,Nurse,NULL,421879
6134207,2024-09-19,social,android,Brazil,18,Teacher,NULL,465838
6134544,2023-04-11,organic,ios,Germany,22,Nurse,NULL,NULL
6134629,2024-05-25,affiliate,ios,Philippines,45,Freelancer,NULL,275203
6134639,2024-11-19,social,android,"United States",28,Consultant,NULL,465838
6137956,2024-10-10,affiliate,web,Brazil,40,Nurse,NULL,291335
6137997,2023-09-17,social,android,Germany,24,"Software Engineer",NULL,465838
6139743,2024-11-19,organic,ios,Philippines,40,Consultant,NULL,NULL
6140709,2024-08-20,referral,ios,"United States",42,Freelancer,"Existing Customer",NULL
6143901,2023-05-21,organic,android,"United Kingdom",32,"Marketing Manager",NULL,999159
6146386,2024-11-16,organic,web,India,42,Student,NULL,NULL
6147501,2023-08-06,paid_search,ios,"United Kingdom",24,"Software Engineer",NULL,154886
6149387,2023-10-21,organic,web,Canada,38,Student,NULL,NULL
6149534,2024-07-08,paid_search,android,Mexico,29,Retired,NULL,141090
6150635,2024-09-17,affiliate,ios,Canada,30,Accountant,NULL,221958
6151946,2024-11-11,paid_search,web,Canada,50,Accountant,NULL,771155
6152030,2024-07-27,organic,web,"United States",41,Teacher,NULL,NULL
6153435,2024-07-28,affiliate,android,Canada,18,"Small Business Owner",NULL,210268
6154048,2024-01-14,social,ios,India,18,"Marketing Manager",NULL,378167
6155872,2023-11-27,paid_search,ios,"United States",29,"Sales Rep",NULL,621430
6156371,2024-09-18,paid_search,ios,Brazil,48,"Software Engineer",NULL,621430
6156758,2024-12-13,paid_search,ios,"United States",24,Freelancer,NULL,359178
6158570,2024-02-21,paid_search,web,Canada,36,"Sales Rep",NULL,818315
6160324,2024-01-21,paid_search,ios,"United States",18,"Sales Rep",NULL,237337
6161545,2024-04-26,organic,web,"United States",33,Accountant,NULL,NULL
6162425,2024-01-23,affiliate,web,Mexico,34,"Sales Rep",NULL,291335
6163515,2023-06-22,paid_search,web,Brazil,28,Accountant,NULL,421879
6165679,2024-11-27,organic,ios,"United States",33,Retired,NULL,NULL
6166650,2024-04-13,social,web,"United States",30,Retired,NULL,378167
6167373,2024-05-02,organic,web,India,24,Student,NULL,NULL
6168554,2024-03-05,affiliate,android,"United States",57,Unemployed,NULL,275203
6168638,2024-10-29,paid_search,web,"United States",30,Student,NULL,187498
6169719,2024-02-18,affiliate,web,Germany,38,"Small Business Owner",NULL,291335
6170080,2024-06-17,referral,web,"United States",52,Accountant,"Community Forum",NULL
6170310,2024-03-26,paid_search,web,Nigeria,18,Retired,NULL,421879
6170988,2024-05-19,social,android,"United States",35,Student,NULL,378167
6172886,2024-12-19,organic,web,"United States",18,Retired,NULL,999159
6173395,2023-09-04,referral,web,Canada,35,"Marketing Manager","Partner App",NULL
6178652,2024-05-05,referral,web,Australia,30,Consultant,"Existing Customer",NULL
6180703,2023-05-04,paid_search,ios,"United States",23,"Sales Rep",NULL,818315
6181057,2024-07-12,referral,ios,"United States",32,"Software Engineer","Existing Customer",NULL
6181377,2023-08-22,social,ios,Canada,35,"Marketing Manager",NULL,465838
6181930,2024-07-29,referral,ios,"United States",32,Accountant,"Partner App",NULL
6182101,2024-08-26,affiliate,android,Canada,20,Freelancer,NULL,744167
6182190,2024-07-20,organic,web,Brazil,18,Retired,NULL,NULL
6183584,2024-10-11,organic,ios,Canada,48,Consultant,NULL,NULL
6184502,2024-02-25,referral,android,"United States",52,Student,Employee,NULL
6185356,2024-11-08,social,web,Mexico,18,Unemployed,NULL,378167
6185773,2023-03-10,organic,web,Mexico,22,"Sales Rep",NULL,NULL
6186686,2024-12-25,affiliate,ios,India,31,Nurse,NULL,291335
6187480,2024-12-28,affiliate,web,"United Kingdom",46,Accountant,NULL,275203
6188757,2023-10-03,social,ios,"United States",47,Teacher,NULL,465838
6192859,2023-04-15,paid_search,web,India,42,"Marketing Manager",NULL,359178
6193278,2024-05-16,paid_search,web,Mexico,35,"Sales Rep",NULL,237337
6193378,2024-07-09,referral,android,Brazil,52,"Sales Rep",Employee,NULL
6193542,2023-07-27,affiliate,android,"United States",34,Accountant,NULL,744167
6193595,2024-12-14,referral,web,"United Kingdom",41,Unemployed,Employee,NULL
6193734,2024-03-28,organic,web,"United States",33,Teacher,NULL,NULL
6193951,2024-05-22,referral,web,Mexico,28,Teacher,"Community Forum",NULL
6194914,2023-04-10,paid_search,android,"United States",30,Student,NULL,237337
6196467,2023-11-01,organic,ios,"United States",24,"Marketing Manager",NULL,NULL
6198054,2023-05-29,paid_search,android,"United States",53,"Software Engineer",NULL,359178
6198245,2024-08-03,organic,android,Philippines,38,Retired,NULL,999159
6200551,2024-07-11,organic,ios,Canada,29,Unemployed,NULL,NULL
6201682,2024-04-09,referral,ios,India,31,Nurse,"Existing Customer",NULL
6202413,2024-09-16,referral,android,Australia,37,Retired,Employee,NULL
6203916,2023-12-05,organic,web,Philippines,23,"Small Business Owner",NULL,NULL
6205597,2024-03-22,paid_search,web,"United States",46,"Software Engineer",NULL,771155
6207188,2024-08-17,social,ios,India,33,"Sales Rep",NULL,378167
6209995,2024-08-12,paid_search,ios,India,35,Retired,NULL,818315
6210307,2024-11-08,paid_search,android,"United States",28,Student,NULL,187498
6210558,2024-05-28,paid_search,web,"United States",42,Teacher,NULL,164820
6210766,2023-10-27,organic,web,India,37,Freelancer,NULL,NULL
6211276,2024-10-02,paid_search,ios,Brazil,52,Accountant,NULL,818315
6211593,2024-04-26,social,android,India,29,Consultant,NULL,378167
6212360,2024-03-15,organic,ios,Canada,28,Nurse,NULL,NULL
6214636,2024-05-13,affiliate,ios,"United States",42,Teacher,NULL,210268
6214802,2024-05-02,affiliate,android,Canada,32,"Software Engineer",NULL,221958
6215622,2024-08-05,referral,web,"United States",34,"Small Business Owner","Partner App",NULL
6215784,2024-10-05,affiliate,web,Canada,33,Nurse,NULL,221958
6216813,2024-02-06,social,android,Canada,24,Nurse,NULL,465838
6217084,2024-11-28,affiliate,ios,Canada,39,Teacher,NULL,221958
6217092,2023-09-16,organic,web,Germany,40,Accountant,NULL,NULL
6218907,2023-02-25,social,android,Australia,28,"Software Engineer",NULL,378167
6219574,2024-11-27,affiliate,android,"United States",44,Nurse,NULL,832180
6221816,2024-02-22,organic,web,Australia,29,Nurse,NULL,NULL
6222798,2024-08-22,organic,web,"United States",38,Teacher,NULL,NULL
6224237,2024-07-29,organic,ios,Germany,29,Accountant,NULL,429365
6224369,2024-01-14,paid_search,ios,Germany,19,Retired,NULL,359178
6227365,2024-08-29,paid_search,ios,Canada,42,Consultant,NULL,154886
6227528,2023-05-18,organic,ios,Canada,25,Unemployed,NULL,NULL
6227541,2023-09-30,organic,web,Brazil,57,Consultant,NULL,NULL
6228298,2024-12-08,organic,android,"United States",35,"Software Engineer",NULL,NULL
6228566,2023-09-09,affiliate,android,"United States",30,Student,NULL,744167
6230852,2024-09-23,affiliate,android,"United States",34,Nurse,NULL,744167
6232190,2024-04-06,referral,android,"United States",40,"Marketing Manager","Partner App",NULL
6232651,2023-04-12,social,ios,Canada,62,Nurse,NULL,465838
6232761,2024-02-03,affiliate,web,Canada,39,Student,NULL,231932
6234259,2024-12-18,organic,ios,Mexico,33,Student,NULL,NULL
6234748,2024-07-16,social,web,"United States",19,Retired,NULL,465838
6236441,2024-10-17,social,web,"United States",39,"Sales Rep",NULL,465838
6236840,2024-11-25,referral,ios,Brazil,18,"Software Engineer",Employee,NULL
6237196,2023-11-12,organic,web,Mexico,34,Student,NULL,999159
6238331,2024-08-06,social,ios,Nigeria,43,"Marketing Manager",NULL,465838
6238561,2024-12-12,organic,ios,Mexico,30,"Marketing Manager",NULL,NULL
6238631,2024-08-23,affiliate,web,India,30,"Small Business Owner",NULL,887201
6241218,2024-04-28,organic,web,"United Kingdom",25,Teacher,NULL,NULL
6241684,2024-08-31,affiliate,web,"United States",39,Freelancer,NULL,832180
6242029,2024-12-14,organic,android,"United States",34,Student,NULL,NULL
6242042,2024-11-20,organic,web,"United States",32,Nurse,NULL,NULL
6242329,2023-06-04,organic,web,"United States",32,Freelancer,NULL,NULL
6243174,2024-11-16,social,ios,"United Kingdom",37,Accountant,NULL,465838
6243534,2023-04-03,organic,android,"United States",37,Nurse,NULL,NULL
6243762,2024-02-26,affiliate,web,Nigeria,28,Freelancer,NULL,744167
6244761,2024-12-13,social,android,Germany,30,Teacher,NULL,465838
6244786,2023-11-07,paid_search,android,"United States",42,Student,NULL,421879
6246880,2024-03-27,organic,android,"United States",41,Freelancer,NULL,NULL
6248400,2024-08-16,social,ios,"United States",42,"Software Engineer",NULL,465838
6248575,2024-05-24,paid_search,web,"United States",34,"Marketing Manager",NULL,818315
6248709,2024-10-06,referral,ios,India,18,Accountant,"Existing Customer",NULL
6250295,2023-11-30,paid_search,web,Germany,27,Freelancer,NULL,164820
6251035,2023-09-15,organic,android,Mexico,24,Freelancer,NULL,NULL
6252371,2024-11-20,paid_search,android,"United States",26,Retired,NULL,154886
6252807,2023-11-21,referral,web,"United States",42,Unemployed,"Existing Customer",NULL
6253974,2024-09-06,organic,ios,"United States",53,"Sales Rep",NULL,429365
6254224,2024-12-10,organic,ios,Canada,29,Student,NULL,NULL
6254230,2024-04-06,organic,ios,"United States",26,"Software Engineer",NULL,NULL
6256583,2023-12-31,organic,ios,Australia,33,Unemployed,NULL,NULL
6257386,2023-10-25,organic,android,"United States",42,Teacher,NULL,NULL
6259018,2024-08-06,paid_search,web,"United States",38,Student,NULL,621430
6259245,2024-04-11,paid_search,web,"United States",22,Consultant,NULL,621430
6262696,2023-05-29,organic,ios,"United States",27,Consultant,NULL,NULL
6264482,2024-06-08,referral,android,"United States",38,Freelancer,"Existing Customer",NULL
6265481,2023-11-29,organic,web,"United States",46,Freelancer,NULL,999159
6266662,2023-12-29,organic,android,Australia,42,"Marketing Manager",NULL,999159
6267382,2023-09-11,paid_search,ios,Brazil,42,Retired,NULL,141090
6267528,2024-05-06,organic,ios,"United States",27,"Software Engineer",NULL,NULL
6268961,2024-08-03,organic,web,Australia,18,"Marketing Manager",NULL,429365
6269262,2024-08-28,referral,ios,Germany,18,Retired,"Community Forum",NULL
6271513,2024-12-07,social,web,India,43,Consultant,NULL,378167
6271810,2024-08-12,affiliate,ios,"United Kingdom",31,Teacher,NULL,221958
6272225,2023-08-01,organic,web,Mexico,43,Consultant,NULL,NULL
6272864,2023-07-17,affiliate,android,"United States",44,Freelancer,NULL,744167
6274413,2024-08-15,organic,web,Mexico,45,"Sales Rep",NULL,NULL
6275034,2023-09-04,social,web,Brazil,18,"Small Business Owner",NULL,378167
6275463,2023-08-09,organic,web,Canada,23,"Marketing Manager",NULL,NULL
6275820,2023-06-29,affiliate,android,"United States",34,Freelancer,NULL,291335
6276728,2024-01-09,paid_search,android,"United States",42,Nurse,NULL,818315
6276776,2024-05-27,social,web,Australia,36,Accountant,NULL,465838
6277420,2024-11-29,organic,web,"United Kingdom",23,Nurse,NULL,NULL
6278172,2024-02-29,social,android,"United States",27,Nurse,NULL,465838
6279548,2024-12-01,organic,web,"United States",25,Freelancer,NULL,NULL
6279947,2024-12-23,affiliate,web,"United States",41,Retired,NULL,275203
6280156,2023-10-31,organic,web,Brazil,40,"Small Business Owner",NULL,999159
6281091,2024-06-06,affiliate,ios,"United States",48,Nurse,NULL,832180
6282379,2023-09-29,affiliate,web,"United States",31,"Software Engineer",NULL,744167
6282433,2024-09-17,referral,web,Nigeria,24,Retired,"Existing Customer",NULL
6282591,2024-10-12,organic,ios,"United States",18,Accountant,NULL,NULL
6283422,2024-10-24,organic,web,India,40,"Small Business Owner",NULL,999159
6284958,2024-02-23,affiliate,android,"United Kingdom",29,Nurse,NULL,887201
6287118,2024-10-15,organic,android,"United States",34,Teacher,NULL,NULL
6287913,2024-05-30,social,android,Brazil,26,"Small Business Owner",NULL,465838
6289283,2024-09-18,organic,android,Australia,51,Student,NULL,NULL
6289730,2024-05-10,paid_search,ios,"United States",18,Accountant,NULL,621430
6290717,2024-01-14,affiliate,web,India,20,"Small Business Owner",NULL,744167
6292895,2024-12-19,affiliate,ios,"United States",48,Unemployed,NULL,744167
6293348,2024-10-19,paid_search,android,Mexico,34,Student,NULL,187498
6296990,2023-04-08,affiliate,ios,"United Kingdom",58,"Sales Rep",NULL,231932
6297340,2024-08-15,organic,ios,India,40,Retired,NULL,NULL
6298217,2024-10-26,referral,web,"United States",29,Unemployed,"Existing Customer",NULL
6299238,2024-12-14,affiliate,web,"United Kingdom",18,Unemployed,NULL,275203
6300101,2024-09-30,organic,android,Mexico,48,Consultant,NULL,NULL
6301288,2023-12-26,social,ios,"United Kingdom",44,Student,NULL,378167
6301358,2024-03-28,paid_search,ios,"United Kingdom",24,Unemployed,NULL,621430
6301533,2024-06-05,social,web,Australia,29,"Small Business Owner",NULL,378167
6301572,2024-10-16,referral,web,Mexico,18,"Small Business Owner","Existing Customer",NULL
6303441,2023-10-25,referral,web,"United States",29,Student,Employee,NULL
6303943,2024-05-17,affiliate,android,Canada,43,"Sales Rep",NULL,744167
6304120,2024-04-30,paid_search,ios,"United Kingdom",33,"Sales Rep",NULL,359178
6304509,2024-02-25,organic,ios,Philippines,50,"Marketing Manager",NULL,NULL
6305431,2023-12-06,referral,web,Germany,33,Accountant,Employee,NULL
6306175,2023-12-28,affiliate,ios,"United States",42,"Marketing Manager",NULL,210268
6306490,2024-01-11,affiliate,android,Brazil,30,"Marketing Manager",NULL,210268
6309068,2024-11-05,social,android,"United States",27,"Sales Rep",NULL,465838
6309792,2024-03-26,referral,ios,"United States",37,Retired,Employee,NULL
6310074,2024-06-26,affiliate,web,Canada,35,Retired,NULL,275203
6311154,2024-10-13,organic,ios,Nigeria,29,Accountant,NULL,NULL
6311499,2024-10-30,paid_search,android,"United Kingdom",28,Student,NULL,154886
6312399,2023-10-11,organic,ios,"United States",37,"Software Engineer",NULL,NULL
6312470,2024-02-07,social,ios,"United States",29,Teacher,NULL,378167
6313280,2024-12-30,organic,ios,"United States",18,"Software Engineer",NULL,NULL
6316741,2024-10-22,affiliate,ios,Brazil,18,"Marketing Manager",NULL,221958
6318331,2024-01-28,organic,web,India,27,Student,NULL,NULL
6319728,2023-05-24,affiliate,web,"United States",27,"Marketing Manager",NULL,275203
6320385,2024-04-07,organic,android,Canada,40,Retired,NULL,NULL
6320804,2023-12-08,affiliate,ios,India,47,"Software Engineer",NULL,275203
6321129,2024-12-23,organic,ios,"United States",36,Student,NULL,NULL
6322675,2024-03-18,referral,ios,India,47,Consultant,Employee,NULL
6323940,2024-03-17,affiliate,android,India,40,Teacher,NULL,744167
6324852,2024-04-24,affiliate,ios,Australia,43,Freelancer,NULL,231932
6327580,2024-06-23,affiliate,android,"United States",32,"Marketing Manager",NULL,887201
6332660,2023-07-09,organic,ios,"United States",35,Unemployed,NULL,NULL
6332889,2023-03-30,organic,android,"United States",30,Accountant,NULL,NULL
6333152,2024-03-14,social,web,Mexico,43,"Small Business Owner",NULL,465838
6333968,2024-12-01,affiliate,web,"United States",46,Nurse,NULL,221958
6334233,2024-05-20,organic,web,Brazil,39,Teacher,NULL,NULL
6334538,2023-11-12,organic,ios,Australia,21,Accountant,NULL,NULL
6336530,2024-10-16,organic,android,"United States",30,Teacher,NULL,NULL
6337355,2024-11-28,organic,ios,"United Kingdom",39,Retired,NULL,NULL
6338744,2024-01-28,paid_search,android,Australia,44,Consultant,NULL,141090
6338938,2024-01-25,paid_search,android,Mexico,35,Student,NULL,154886
6345708,2024-10-08,organic,ios,"United States",28,Teacher,NULL,NULL
6345854,2023-06-19,organic,ios,India,40,"Marketing Manager",NULL,NULL
6347006,2024-11-15,affiliate,web,Germany,60,"Small Business Owner",NULL,744167
6347417,2024-03-14,paid_search,web,Germany,19,Freelancer,NULL,621430
6351826,2023-12-27,paid_search,android,India,33,"Software Engineer",NULL,621430
6352727,2024-11-17,social,web,Canada,18,Teacher,NULL,378167
6352825,2024-10-18,organic,ios,Canada,23,"Marketing Manager",NULL,NULL
6353369,2023-10-21,affiliate,android,Australia,24,Accountant,NULL,275203
6353374,2024-10-21,social,android,India,46,Student,NULL,465838
6353912,2024-09-02,organic,web,"United States",44,"Marketing Manager",NULL,NULL
6353966,2024-10-08,social,android,"United Kingdom",42,"Sales Rep",NULL,465838
6354075,2024-04-24,paid_search,ios,"United States",18,Freelancer,NULL,421879
6354342,2024-02-23,organic,web,Brazil,32,Consultant,NULL,NULL
6354552,2024-05-24,organic,ios,Canada,35,Unemployed,NULL,NULL
6354993,2023-11-15,paid_search,web,"United States",39,Student,NULL,141090
6356430,2023-08-09,paid_search,ios,"United States",32,"Software Engineer",NULL,359178
6357777,2024-09-25,paid_search,android,Philippines,18,Nurse,NULL,421879
6358699,2024-01-27,organic,ios,"United States",42,"Small Business Owner",NULL,NULL
6359462,2023-07-03,social,web,"United States",29,Freelancer,NULL,378167
6360678,2023-10-19,affiliate,ios,India,32,"Marketing Manager",NULL,744167
6362204,2023-06-10,paid_search,android,"United States",35,Retired,NULL,359178
6362695,2023-12-14,paid_search,web,India,24,Unemployed,NULL,359178
6363998,2024-12-20,affiliate,android,Germany,32,Student,NULL,275203
6365986,2024-11-19,paid_search,web,"United States",46,Retired,NULL,421879
6366645,2023-12-27,social,ios,Canada,28,Accountant,NULL,378167
6369337,2024-12-28,paid_search,web,"United States",37,Freelancer,NULL,621430
6369919,2024-09-18,organic,ios,Philippines,44,"Small Business Owner",NULL,NULL
6370807,2024-05-23,organic,android,"United States",21,Student,NULL,NULL
6371112,2023-08-07,referral,web,Brazil,56,Student,Employee,NULL
6378750,2024-10-06,paid_search,android,"United States",18,Consultant,NULL,237337
6379105,2023-07-09,referral,ios,"United States",27,Student,"Partner App",NULL
6381299,2024-01-13,social,web,"United States",40,Consultant,NULL,378167
6382287,2024-02-05,social,web,Germany,41,"Sales Rep",NULL,465838
6382858,2023-09-24,paid_search,ios,"United States",31,"Software Engineer",NULL,818315
6383182,2023-07-14,referral,android,Canada,38,Student,Employee,NULL
6384935,2024-04-25,affiliate,ios,"United States",30,"Sales Rep",NULL,832180
6385201,2024-06-18,organic,web,Canada,49,"Sales Rep",NULL,NULL
6385909,2024-05-04,paid_search,web,"United States",23,Teacher,NULL,141090
6386159,2024-12-01,social,web,Brazil,44,Accountant,NULL,378167
6386452,2024-02-05,organic,web,Brazil,42,Nurse,NULL,NULL
6387059,2024-05-07,paid_search,web,"United States",28,Unemployed,NULL,359178
6387408,2024-10-04,organic,ios,Mexico,31,Student,NULL,NULL
6387691,2024-09-06,social,ios,Philippines,44,Retired,NULL,465838
6390656,2024-04-04,referral,ios,"United States",22,Accountant,Employee,NULL
6392023,2024-05-09,organic,ios,"United Kingdom",45,Teacher,NULL,NULL
6393333,2024-07-11,referral,android,Philippines,59,Accountant,"Partner App",NULL
6393455,2024-12-05,affiliate,web,"United States",42,Freelancer,NULL,275203
6394418,2024-06-19,social,android,"United States",18,Unemployed,NULL,378167
6396364,2023-07-05,affiliate,web,India,20,"Sales Rep",NULL,231932
6396910,2024-04-16,paid_search,ios,Mexico,36,"Sales Rep",NULL,237337
6397662,2023-11-03,organic,ios,"United States",46,Teacher,NULL,NULL
6398856,2023-09-17,affiliate,web,Brazil,40,Accountant,NULL,210268
6398869,2023-11-01,paid_search,web,"United States",38,Freelancer,NULL,187498
6399869,2024-02-04,organic,web,"United States",44,Teacher,NULL,NULL
6403252,2024-07-17,referral,android,Canada,31,"Marketing Manager","Community Forum",NULL
6404672,2024-06-15,affiliate,web,Nigeria,23,"Small Business Owner",NULL,887201
6408520,2024-07-13,organic,web,Philippines,50,Nurse,NULL,NULL
6408647,2024-07-17,paid_search,ios,"United States",31,"Small Business Owner",NULL,359178
6408753,2024-09-09,organic,ios,Philippines,52,"Sales Rep",NULL,NULL
6408792,2023-11-17,paid_search,web,"United States",34,Freelancer,NULL,154886
6409861,2023-04-28,social,web,Australia,21,Retired,NULL,378167
6410812,2024-09-25,social,web,Philippines,18,"Sales Rep",NULL,465838
6410897,2024-11-13,organic,ios,"United States",46,Accountant,NULL,NULL
6411263,2024-03-30,paid_search,web,Mexico,27,"Sales Rep",NULL,621430
6412049,2024-10-16,affiliate,ios,"United States",32,"Marketing Manager",NULL,744167
6412319,2023-08-28,affiliate,ios,India,52,Freelancer,NULL,210268
6414229,2024-11-21,paid_search,ios,"United States",29,"Small Business Owner",NULL,818315
6416775,2023-12-07,paid_search,ios,India,18,"Small Business Owner",NULL,771155
6417755,2024-08-16,affiliate,web,"United States",31,"Sales Rep",NULL,275203
6418626,2024-04-24,organic,ios,"United States",42,Student,NULL,NULL
6418952,2024-03-23,organic,web,"United States",25,"Sales Rep",NULL,429365
6420712,2024-04-24,organic,android,"United States",47,Unemployed,NULL,NULL
6421251,2024-11-25,affiliate,android,Canada,35,Retired,NULL,887201
6422569,2024-01-30,organic,ios,Mexico,18,Unemployed,NULL,NULL
6424441,2024-06-23,paid_search,android,Brazil,18,Student,NULL,359178
6425838,2024-06-15,referral,web,Germany,31,Consultant,"Partner App",NULL
6426967,2024-12-07,organic,android,Australia,45,Freelancer,NULL,999159
6429219,2024-10-31,affiliate,ios,Germany,22,Teacher,NULL,887201
6432019,2023-08-20,affiliate,web,"United States",21,Freelancer,NULL,744167
6433001,2023-06-21,affiliate,android,India,36,Freelancer,NULL,231932
6436526,2023-09-15,affiliate,ios,"United States",39,Accountant,NULL,221958
6437149,2023-11-10,social,web,Mexico,27,"Sales Rep",NULL,378167
6438684,2024-09-13,organic,android,Canada,34,"Software Engineer",NULL,NULL
6438757,2024-06-02,paid_search,ios,"United Kingdom",39,"Marketing Manager",NULL,237337
6439296,2024-07-08,affiliate,android,Nigeria,45,Teacher,NULL,744167
6439381,2024-05-25,affiliate,android,Mexico,47,Accountant,NULL,744167
6439433,2024-11-12,organic,web,India,38,Nurse,NULL,NULL
6440107,2024-03-24,organic,android,"United States",32,"Marketing Manager",NULL,NULL
6441039,2024-12-13,referral,web,"United States",50,Retired,"Existing Customer",NULL
6444003,2024-06-15,affiliate,ios,Philippines,40,Nurse,NULL,231932
6444408,2024-03-22,paid_search,ios,India,33,Student,NULL,187498
6445315,2024-02-11,organic,ios,"United States",18,"Marketing Manager",NULL,NULL
6446079,2024-05-14,paid_search,web,"United Kingdom",28,Nurse,NULL,141090
6446342,2023-03-18,paid_search,web,"United States",37,Teacher,NULL,359178
6446441,2023-04-12,social,android,"United States",51,"Marketing Manager",NULL,465838
6447483,2023-10-10,affiliate,web,Canada,27,Student,NULL,744167
6448608,2023-09-07,affiliate,ios,Philippines,29,Accountant,NULL,744167
6449604,2024-10-19,affiliate,ios,Canada,26,Retired,NULL,832180
6450652,2023-08-12,organic,web,"United States",18,"Marketing Manager",NULL,NULL
6451151,2023-11-22,organic,web,Philippines,26,Unemployed,NULL,NULL
6451731,2024-08-02,social,web,Canada,38,"Small Business Owner",NULL,378167
6451973,2023-09-15,paid_search,ios,Philippines,18,"Sales Rep",NULL,818315
6453174,2024-07-11,organic,web,"United Kingdom",56,"Software Engineer",NULL,NULL
6455249,2023-12-17,paid_search,web,India,27,Freelancer,NULL,164820
6455483,2024-08-27,paid_search,ios,"United States",22,"Small Business Owner",NULL,359178
6455770,2024-02-16,social,android,India,34,Retired,NULL,378167
6459501,2024-12-19,referral,web,"United States",18,"Small Business Owner","Community Forum",NULL
6460388,2024-04-26,paid_search,ios,Germany,44,"Sales Rep",NULL,154886
6462610,2024-03-11,organic,web,India,34,"Marketing Manager",NULL,NULL
6462774,2024-12-28,organic,ios,"United States",39,Teacher,NULL,429365
6462810,2024-09-17,paid_search,ios,Mexico,28,Teacher,NULL,421879
6465513,2023-11-22,paid_search,android,"United Kingdom",33,Freelancer,NULL,237337
6473660,2023-11-09,organic,ios,Germany,55,"Software Engineer",NULL,999159
6474106,2023-11-08,organic,android,Canada,36,"Software Engineer",NULL,NULL
6476049,2023-08-28,affiliate,ios,India,36,Unemployed,NULL,291335
6476420,2024-03-16,organic,web,"United Kingdom",38,Unemployed,NULL,NULL
6477093,2024-04-17,social,web,"United States",27,"Sales Rep",NULL,378167
6477630,2023-11-01,organic,ios,Germany,38,"Small Business Owner",NULL,NULL
6477835,2024-12-29,affiliate,ios,"United States",41,"Small Business Owner",NULL,744167
6478047,2024-02-10,social,ios,"United States",21,Teacher,NULL,378167
6478878,2024-12-07,affiliate,android,"United States",40,Unemployed,NULL,291335
6480283,2024-01-11,organic,web,"United States",36,"Small Business Owner",NULL,NULL
6480354,2023-12-03,affiliate,web,"United Kingdom",37,"Sales Rep",NULL,210268
6481140,2024-01-08,organic,web,"United States",33,Retired,NULL,NULL
6489464,2024-04-27,organic,web,Germany,51,Retired,NULL,NULL
6489612,2024-01-09,affiliate,android,"United States",25,"Marketing Manager",NULL,291335
6491590,2023-09-11,social,web,Brazil,28,"Software Engineer",NULL,465838
6492952,2024-11-21,organic,ios,"United States",42,Consultant,NULL,NULL
6494339,2024-07-05,organic,ios,"United States",42,"Sales Rep",NULL,NULL
6495592,2024-07-16,affiliate,android,Canada,18,Consultant,NULL,832180
6495671,2024-12-07,affiliate,web,"United States",50,Accountant,NULL,231932
6497191,2024-11-13,organic,web,"United States",47,Consultant,NULL,NULL
6497963,2023-10-11,affiliate,web,Canada,35,Retired,NULL,221958
6499593,2024-09-21,social,ios,Brazil,41,Unemployed,NULL,465838
6500306,2024-07-16,organic,ios,"United States",30,"Small Business Owner",NULL,NULL
6500545,2024-02-27,referral,ios,"United States",20,Nurse,Employee,NULL
6504381,2024-05-16,social,ios,Philippines,18,Consultant,NULL,465838
6506126,2024-10-11,organic,web,Nigeria,22,"Marketing Manager",NULL,NULL
6506336,2023-10-04,organic,web,Philippines,19,Retired,NULL,NULL
6506761,2023-11-08,affiliate,android,"United States",41,Freelancer,NULL,291335
6506933,2024-05-28,organic,android,"United States",30,"Marketing Manager",NULL,429365
6507200,2024-07-04,paid_search,android,"United States",48,Unemployed,NULL,141090
6507683,2024-07-04,social,android,India,21,Unemployed,NULL,465838
6509165,2024-06-25,affiliate,web,"United States",34,Retired,NULL,210268
6510493,2024-06-17,organic,android,Canada,28,"Marketing Manager",NULL,NULL
6511174,2023-09-23,referral,ios,Australia,23,Freelancer,"Partner App",NULL
6511934,2024-12-25,organic,web,"United States",35,Consultant,NULL,NULL
6512460,2023-03-26,organic,web,Australia,41,Unemployed,NULL,NULL
6514214,2024-05-09,paid_search,ios,Germany,34,Teacher,NULL,154886
6515328,2023-08-30,social,web,Mexico,46,"Sales Rep",NULL,378167
6516825,2024-10-21,social,ios,"United States",40,Freelancer,NULL,378167
6517366,2024-05-09,paid_search,android,Canada,45,Retired,NULL,421879
6518225,2023-12-23,paid_search,web,"United States",35,Teacher,NULL,771155
6518358,2024-04-08,affiliate,web,Germany,49,Student,NULL,231932
