subscription_id,user_id,plan_tier,mrr,start_date,end_date,status,cancellation_reason,payment_method
2570939,5975045,premium,24.99,2023-11-26,,active,,debit_card
5773296,7143243,free,0.0,2023-12-23,,active,,
4883938,8281505,plus,9.99,2023-09-20,,active,,paypal
3492775,1686290,premium,19.99,2024-08-12,,past_due,,credit_card
4782592,3153548,premium,12.5,2024-07-22,,active,,credit_card
5170925,5926730,free,0.0,2024-02-19,,active,,
4459301,4338442,plus,9.99,2023-11-16,,active,,ach_transfer
1276824,5257341,free,0.0,2023-12-11,,active,,
1797626,1859734,free,0.0,2024-05-30,,active,,
1683685,5180656,premium,24.99,2023-10-04,,active,,debit_card
2471182,3854135,plus,7.99,2024-12-13,,active,,ach_transfer
4827591,8297050,premium,12.5,2024-03-09,,active,missing_features,debit_card
3516265,1865256,free,0.0,2024-06-04,,active,,
805981,5031419,free,0.0,2024-09-05,,active,,
2495726,2575557,premium,24.99,2024-03-06,2024-09-13,canceled,too_expensive,debit_card
5933729,9415398,plus,9.99,2024-01-30,,active,,debit_card
986614,4906997,plus,9.99,2024-11-19,,active,,credit_card
1580255,2935772,free,0.0,2024-06-25,2025-01-18,canceled,no_longer_needed,
4849657,4816446,plus,7.99,2024-03-05,,active,,credit_card
768457,7609001,free,0.0,2024-02-23,,active,,
2475503,3694287,plus,9.99,2023-10-30,,active,,debit_card
2580123,4287058,premium,24.99,2024-05-24,,active,,credit_card
4973811,6147501,free,0.0,2023-08-26,,past_due,,
4680267,1549239,plus,5.0,2024-12-29,2025-07-24,canceled,no_longer_needed,paypal
734401,2279898,premium,24.99,2024-06-11,,active,,ach_transfer
1622771,6860616,free,0.0,2023-05-29,,active,,
5511061,8845772,plus,9.99,2023-08-01,,active,,credit_card
2813229,8704694,free,0.0,2024-09-02,,active,,
4311696,8595853,plus,9.99,2023-12-15,,active,,credit_card
2439662,5217690,free,0.0,2024-12-04,,active,,
2635115,5068316,plus,5.0,2024-04-07,,active,,credit_card
1533069,7129026,free,0.0,2025-01-07,,active,,
2415769,9783406,plus,7.99,2024-06-17,,past_due,,ach_transfer
3742227,9019213,plus,7.99,2023-07-28,,active,,debit_card
5587626,3386149,free,0.0,2024-01-20,,active,,
1211062,9022417,premium,24.99,2024-04-08,,active,,credit_card
4913595,3578305,plus,5.0,2024-08-12,,active,,credit_card
3129311,4357679,plus,5.0,2024-03-31,,active,,debit_card
1918687,2518560,free,0.0,2024-11-24,,active,missing_features,
4434784,3913293,free,0.0,2025-01-06,,active,,
664183,1353791,plus,9.99,2024-12-10,,active,,credit_card
1217443,3422952,free,0.0,2024-10-02,2025-11-05,canceled,too_expensive,
2274478,6277420,free,0.0,2024-12-03,,active,,
4511741,7733214,premium,12.5,2023-05-15,,active,,credit_card
3288529,3693695,premium,19.99,2024-10-14,,active,,credit_card
2691690,8726360,free,0.0,2024-05-24,,active,,
502786,2900302,premium,19.99,2023-12-11,,active,,ach_transfer
1305724,7554845,plus,9.99,2025-01-03,,active,,credit_card
5320519,9139480,free,0.0,2024-08-25,,active,,
1210054,1895596,free,0.0,2024-08-06,,active,,
1029308,3361216,free,0.0,2024-04-07,,active,,
2029363,4355000,free,0.0,2024-05-22,,active,,
3216390,3326344,plus,7.99,2025-01-09,,active,,credit_card
3937530,3821058,premium,24.99,2024-01-28,,active,,credit_card
791592,4440866,free,0.0,2024-10-29,,active,,
1727946,8313861,plus,7.99,2024-09-16,,active,,credit_card
4901038,8817304,free,0.0,2024-10-23,,active,,
1452502,9313157,free,0.0,2024-09-02,,active,,
5811478,8638483,free,0.0,2024-09-22,,active,,
4288367,1078947,free,0.0,2025-01-11,,active,,
3060042,5739023,plus,9.99,2024-06-10,,active,,credit_card
1274812,9714892,plus,5.0,2024-12-01,,past_due,,ach_transfer
3985477,1443035,free,0.0,2024-11-25,,active,,
5082075,6569634,plus,9.99,2023-09-26,,active,,credit_card
5788006,7606963,plus,7.99,2024-12-25,,active,,debit_card
754887,9947727,plus,9.99,2024-11-06,,active,,paypal
1359219,2807402,free,0.0,2024-10-10,,active,,
4519754,9074037,premium,19.99,2023-12-26,,active,,debit_card
1546036,8451062,plus,9.99,2024-05-08,,active,,debit_card
1459058,8402731,free,0.0,2024-04-19,,active,,
953694,1955205,plus,9.99,2023-10-09,,active,,debit_card
536196,4122951,free,0.0,2023-12-17,,active,,
3823806,6982547,free,0.0,2024-03-01,,active,,
4033553,7488000,plus,7.99,2024-10-14,,active,,credit_card
860628,3906405,free,0.0,2024-04-25,,active,,
1756521,4970001,plus,7.99,2024-04-10,,active,,paypal
966203,3892371,premium,12.5,2024-05-19,2025-04-15,canceled,missing_features,ach_transfer
2835490,5980939,premium,24.99,2023-12-09,,active,,debit_card
4902158,9457411,free,0.0,2024-09-17,,active,,
5407555,1291464,plus,9.99,2024-02-27,,active,,credit_card
3032691,5990488,plus,9.99,2024-02-25,,active,,credit_card
3902462,5325001,premium,12.5,2024-04-06,,active,,credit_card
1492534,9069552,plus,5.0,2024-11-17,,active,,debit_card
2846578,3962732,premium,19.99,2024-08-10,,active,,debit_card
3803550,7575273,plus,9.99,2024-01-04,,active,,ach_transfer
5065415,5745920,premium,19.99,2024-07-22,,active,,credit_card
1349065,3365885,premium,24.99,2024-10-13,,active,,ach_transfer
4263493,3761642,free,0.0,2023-06-14,,active,,
4928205,6630761,premium,19.99,2024-11-25,,active,,credit_card
3775893,4806688,plus,7.99,2024-03-07,,active,,paypal
4615992,8778748,premium,12.5,2024-11-07,,active,,credit_card
2214324,3250397,plus,9.99,2024-06-04,,active,,debit_card
1929222,9634012,premium,24.99,2024-02-22,,active,,credit_card
1750422,3889190,plus,9.99,2024-08-30,2024-09-24,canceled,too_expensive,ach_transfer
3601584,6506933,plus,5.0,2024-06-12,,active,,credit_card
2407237,9417944,plus,5.0,2025-01-10,,active,,debit_card
722661,1175211,free,0.0,2025-01-05,2025-11-01,canceled,poor_support,
1272940,1328821,premium,12.5,2023-08-14,,past_due,,debit_card
1955171,2807254,premium,19.99,2024-05-17,,past_due,,credit_card
3806985,3469606,plus,5.0,2024-07-23,,active,,debit_card
558069,1261420,premium,24.99,2024-07-14,,active,,debit_card
2891079,4609134,premium,24.99,2024-05-04,,active,,credit_card
4399096,2031519,plus,9.99,2025-01-07,2025-05-11,canceled,too_expensive,ach_transfer
1692930,6049425,plus,9.99,2024-07-15,,active,,ach_transfer
3471557,9210880,plus,9.99,2023-11-08,,active,,debit_card
4713951,4906377,premium,12.5,2023-08-21,,active,,ach_transfer
3032394,9622693,free,0.0,2023-12-30,2024-08-16,canceled,technical_issues,
1072162,3326729,plus,5.0,2023-11-14,,active,,debit_card
2126564,7810805,premium,19.99,2024-09-23,,active,,debit_card
1565599,8534504,plus,9.99,2024-04-30,2024-09-25,canceled,too_expensive,credit_card
555103,8816184,plus,7.99,2024-06-04,,active,,paypal
3842113,5407900,free,0.0,2023-10-23,,active,,
1216204,2419920,plus,9.99,2024-11-17,,active,,paypal
4230567,2087341,free,0.0,2024-03-12,,active,,
5373453,6480283,plus,7.99,2024-01-23,,active,,ach_transfer
514448,6559277,plus,5.0,2024-08-31,,active,,credit_card
1992978,7999244,premium,24.99,2024-06-13,2025-06-21,canceled,no_longer_needed,credit_card
1634360,3179441,plus,9.99,2024-11-18,,active,,credit_card
1582965,1308623,plus,7.99,2024-08-01,,active,,paypal
3549635,4332006,plus,5.0,2024-07-11,2025-07-15,canceled,too_expensive,credit_card
1211266,6862835,free,0.0,2023-07-08,,active,,
880027,5626043,free,0.0,2024-04-13,2025-05-02,canceled,switched_competitor,
3515053,3976031,plus,5.0,2024-10-17,,active,,credit_card
3406362,2072647,plus,7.99,2023-10-19,,active,,credit_card
4487936,1847405,plus,9.99,2023-11-25,2024-03-31,canceled,no_longer_needed,credit_card
2446578,8015232,free,0.0,2024-01-03,,active,,
4106947,2829553,free,0.0,2023-09-24,2024-10-17,canceled,no_longer_needed,
1993802,8537330,free,0.0,2024-06-06,,active,,
1674137,5191896,free,0.0,2024-05-10,,active,,
2074910,7147401,free,0.0,2024-08-24,,past_due,,
3647611,2721742,free,0.0,2024-09-27,,active,,
3873629,6534693,plus,9.99,2024-05-24,,past_due,,credit_card
5815488,5294539,plus,9.99,2024-12-18,,active,,debit_card
2439015,2684449,free,0.0,2024-11-03,,active,,
2490632,4918949,plus,9.99,2023-12-29,,past_due,,credit_card
3174384,3866457,plus,9.99,2024-09-23,2025-01-14,canceled,technical_issues,credit_card
1375161,7617488,plus,9.99,2024-07-24,,active,,credit_card
4713989,9658754,plus,9.99,2024-06-21,,active,,credit_card
5332957,1310375,free,0.0,2024-07-25,,active,,
4147327,9570397,free,0.0,2024-01-15,,active,,
5520870,5266988,plus,9.99,2023-08-30,,active,,credit_card
2371616,2916796,free,0.0,2023-11-29,,active,,
1315143,7147878,free,0.0,2024-12-10,,active,,
5232715,6587757,plus,9.99,2023-09-22,,active,,credit_card
4246409,3061774,premium,24.99,2023-09-25,,active,,debit_card
3947179,3320688,plus,9.99,2024-01-21,,active,,credit_card
2378114,5313696,free,0.0,2024-11-19,,active,,
585104,7395300,plus,5.0,2024-03-19,,active,,ach_transfer
4542896,5052579,plus,9.99,2024-06-06,,active,,credit_card
5965496,4353030,premium,12.5,2024-11-24,,active,,credit_card
4650436,9689972,free,0.0,2024-11-16,,active,,
1015902,7767835,free,0.0,2024-12-04,,active,,
2825808,8939174,free,0.0,2024-05-04,2024-06-19,canceled,missing_features,
5245538,3090212,free,0.0,2024-03-20,,active,,
2712892,2937878,premium,24.99,2024-09-03,,active,,debit_card
3088938,2662656,premium,24.99,2024-07-01,,active,,credit_card
3297142,1112036,free,0.0,2023-04-30,,active,,
1528633,4437172,free,0.0,2023-05-21,,active,,
2797036,2514542,premium,24.99,2024-10-26,,active,,ach_transfer
5257732,9379482,premium,24.99,2024-01-30,,active,,debit_card
5785428,1504655,premium,24.99,2024-01-25,,active,,ach_transfer
3727762,8689205,plus,9.99,2023-07-31,,active,,debit_card
3289429,2822744,plus,9.99,2024-04-28,,active,missing_features,credit_card
2372951,1692924,free,0.0,2023-10-22,,active,,
1352407,2600396,plus,5.0,2023-09-20,,active,,credit_card
2438432,1298783,plus,7.99,2024-12-18,2025-02-02,canceled,technical_issues,credit_card
5858326,5849617,free,0.0,2023-05-02,,active,,
1214332,5339235,free,0.0,2024-05-26,,active,,
1283971,4061481,plus,9.99,2024-06-18,,active,,debit_card
2738586,7837388,free,0.0,2024-05-27,,active,,
1837123,9798834,premium,24.99,2023-09-10,,active,,ach_transfer
5961114,6445315,premium,19.99,2024-02-18,,active,,credit_card
2020261,6077198,plus,7.99,2023-12-04,,active,,debit_card
694253,3473199,free,0.0,2023-07-21,2024-03-20,canceled,missing_features,
2048171,2820908,plus,9.99,2024-12-08,,active,,ach_transfer
1570432,9791765,plus,9.99,2023-12-02,,active,,credit_card
5823505,6439433,premium,24.99,2024-11-15,2025-05-02,canceled,missing_features,paypal
3454367,5134608,premium,24.99,2023-09-27,,past_due,,paypal
3295701,7117682,premium,24.99,2024-10-27,,active,,credit_card
1806369,6193595,premium,24.99,2025-01-01,,active,,credit_card
5134921,1450930,premium,24.99,2023-09-01,,active,,credit_card
2122834,7193956,plus,9.99,2024-11-26,,active,,ach_transfer
5812923,7810183,premium,12.5,2024-05-22,2025-03-30,canceled,technical_issues,debit_card
903523,4690583,free,0.0,2023-08-28,,active,,
3964431,3531196,free,0.0,2024-04-30,2024-12-10,canceled,no_longer_needed,
5208109,9536239,plus,5.0,2024-01-16,,active,,credit_card
4230332,6113728,plus,5.0,2024-09-18,,past_due,,credit_card
5383676,1401067,plus,5.0,2023-03-16,,active,,ach_transfer
5172239,7389690,free,0.0,2023-10-01,,past_due,,
1198046,8453659,free,0.0,2023-11-19,,active,too_expensive,
3499269,2805468,free,0.0,2024-09-11,,active,,
3491589,2683032,free,0.0,2024-11-19,,active,,
2601348,6919359,plus,9.99,2024-04-29,2024-10-30,canceled,switched_competitor,credit_card
3610410,2650824,plus,9.99,2024-12-26,,active,,ach_transfer
5694742,7164014,free,0.0,2024-08-24,,active,,
4455336,8239914,plus,5.0,2023-12-26,,active,,credit_card
2806626,6927997,plus,9.99,2024-09-14,,active,,paypal
5989940,4809697,free,0.0,2025-01-06,,active,,
2751850,5461595,plus,7.99,2024-02-15,,active,,ach_transfer
1061349,8330395,plus,9.99,2024-11-17,,active,,debit_card
3074095,3343136,premium,12.5,2024-02-21,,active,,credit_card
5921602,2208957,premium,24.99,2025-01-08,,active,,credit_card
5362189,5742297,free,0.0,2024-10-07,,active,,
4824834,3076198,plus,9.99,2023-09-07,,active,,ach_transfer
2056888,5024733,plus,7.99,2024-09-19,,active,,credit_card
556510,5660061,plus,7.99,2024-11-07,,active,,paypal
4276846,4761509,plus,5.0,2024-05-05,,past_due,,credit_card
2760086,2054212,plus,9.99,2024-12-11,,active,,ach_transfer
860429,2035408,free,0.0,2024-12-14,2025-01-23,canceled,missing_features,
542281,5957107,free,0.0,2024-05-06,,active,,
3774640,3082963,plus,9.99,2024-05-08,,active,,credit_card
4829791,6170080,plus,9.99,2024-07-07,2024-10-23,canceled,technical_issues,ach_transfer
5524310,9778570,plus,7.99,2024-09-27,,active,,credit_card
4806907,7900725,premium,24.99,2024-01-15,,active,,debit_card
4896678,9730829,free,0.0,2024-08-24,2024-09-11,canceled,too_expensive,
5766715,9036837,free,0.0,2024-07-22,,active,,
